title	score	num_comm	created	content	sources
Dozens killed and more wounded in peaceful protests by government forces in Nigeria	34	11	2020-10-21 05:42:42	None	None
Kenya Sees New Surge of Coronavirus After Easing Restrictions	39	2	2020-10-20 03:39:01	None	None
UN: Nuclear weapons ban treaty to enter into force	55	14	2020-10-25 04:54:21	None	None
Afghanistan: 13 people killed, 30 injured in a suicide bomb attack outside an educational centre in Kabul	34	2	2020-10-24 18:29:49	None	None
"China calls Russia's talk of possible military alliance ""positive"""	36	43	2020-10-24 02:25:01	None	None
Fukushima: Contaminated water could damage human DNA, Greenpeace says	38	24	2020-10-23 15:32:41	None	None
Golden passports': EU launches legal action against Cyprus and Malta	37	12	2020-10-21 23:02:48	None	None
Chile puts its constitution on the ballot after year of civil unrest	41	1	2020-10-21 01:48:30	None	None
Conjoined twins return home after successful separation	34	8	2020-10-20 13:33:58	None	None
Thai authorities seek to censor coverage of student protests	36	2	2020-10-19 17:02:54	None	None
Chile anniversary rallies turn violent as churches burned, police fire tear gas	39	2	2020-10-19 15:08:48	None	None
Taiwan says diplomat sent to hospital after China spat in Fiji	35	5	2020-10-19 08:32:41	None	None
Iran Announces Its COVID-19 Death Toll Passes 30,000	35	3	2020-10-19 07:22:07	None	None
ISIS spokesman slams normalization with Israel and tells Muslims to attack oil pipelines in Saudi Arabia	35	11	2020-10-18 22:44:11	None	None
France recalls envoy to Turkey after Erdogan questions Macron’s mental health	39	18	2020-10-24 21:25:44	None	None
Asteroid samples leaking from jammed NASA spacecraft. The requirement for the $800 million-plus mission was to bring back a minimum 60 grams.	38	37	2020-10-24 13:14:56	None	None
Far-right Vox party fails to get any other MPs to support no-confidence vote	36	0	2020-10-23 20:59:50	None	None
French government blocks U.S. LNG deal as too dirty	35	2	2020-10-22 19:19:13	None	None
Soldiers open fire on Nigerian anti-police brutality protesters in Lagos: witnesses	36	4	2020-10-21 02:47:23	None	None
China says U.S. should stop meddling after exiled Tibetan leader visits State Department	33	41	2020-10-20 16:22:41	None	None
Egypt says another trove of 80 ancient coffins found in Saqqara	33	7	2020-10-19 23:01:54	None	None
Liberals and Greens win last two Australian Capital Territory election seats as Electoral Commissioner announces final results	36	0	2020-10-24 03:51:03	None	None
China warns UK not to offer citizenship to Hong Kong residents	34	4	2020-10-23 14:42:48	None	None
45 lawmakers urge US to boycott Saudi-hosted G20	31	5	2020-10-22 11:06:22	None	None
The Canadian government is gearing up to review the effects legalizing cannabis has had on the country.	36	18	2020-10-21 18:02:00	None	None
Policemen Open Fire On EndSARS Protesters In Abia State, Nigeria (Video)	32	0	2020-10-21 17:19:16	None	None
Indonesia rejected US request to host spy planes	34	1	2020-10-20 15:35:40	None	None
Dutch hospital airlifts patients to Germany amid virus surge	33	8	2020-10-25 01:54:52	None	None
Johnson will wait for US election result before no-deal Brexit decision	35	23	2020-10-25 01:28:31	None	None
China and Germany heading for superpower status as U.S. influence wanes, says Putin	35	40	2020-10-22 23:13:21	None	None
Thailand lifts protest ban that backfired	34	1	2020-10-22 17:33:26	None	None
Germany: Dresden knife attack likely motivated by Islamic extremism	36	9	2020-10-22 09:42:10	None	None
European lawmakers call for release of Egypt's political prisoners	35	3	2020-10-22 00:41:34	None	None
German health minister tests positive for COVID-19	38	0	2020-10-21 20:24:30	None	None
Anger erupts in Iraq after mother throws children off bridge	35	5	2020-10-21 15:15:24	None	None
Canadian town of Asbestos chooses new name	33	21	2020-10-20 23:48:39	None	None
Philippine president Rodrigo Duterte has said he has no problem with being held responsible for the thousands of killings under his government’s war on drugs, adding that he was ready to face charges that could land him in jail, though not charges of crimes against humanity.	32	4	2020-10-20 15:03:19	None	None
Canada-China spat heats up over ambassador's alleged threat	31	14	2020-10-20 08:07:12	None	None
Japan to support the United Kingdom joining the Trans-Pacific Partnership	34	7	2020-10-19 19:13:00	None	None
Azerbaijan claims 'full control' of border with Iran	32	34	2020-10-24 20:35:15	None	None
Iran successfully launches homegrown missile defence system during military exercise	31	5	2020-10-23 11:15:02	None	None
Putin Says Karabakh Conflict Started with ‘Brutal Crimes’ against Armenians	29	2	2020-10-23 09:41:47	None	None
14 jihadists killed in US drone strike in Syria	34	5	2020-10-23 07:01:57	None	None
Prison set on fire in Nigeria as protest death toll rises to at least 56	30	1	2020-10-22 23:00:42	None	None
Chinese Army soldier captured in Ladakh's Demchok, was carrying military documents	35	4	2020-10-19 13:00:08	None	None
E.U. Debates Whether a Veggie Burger Is Really a Burger	34	43	2020-10-23 13:06:37	None	None
Azerbaijan: Cluster Munitions Used in Nagorno-Karabakh	32	7	2020-10-23 10:38:09	None	None
Azerbaijan and Armenian: Nearly 5,000 dead in conflict, Putin says	35	10	2020-10-22 23:03:13	None	None
Eyewitnesses report Nigerian armed forces open fire at protesters during anti-brutality protests in Nigeria	30	1	2020-10-21 22:11:16	None	None
German Health Minister Jens Spahn tests positive for coronavirus	35	2	2020-10-21 21:52:26	None	None
As U.S. presidential election enters final days, Canada braces for the fallout	32	19	2020-10-21 13:37:30	None	None
Instagram investigated over alleged illegal processing of children's data	34	1	2020-10-20 03:53:09	None	None
Abu Dhabi Tolerance Minister accused of sexual assault on UK festival staff	32	4	2020-10-20 03:13:00	None	None
China's economy continues to bounce back from virus slump	30	64	2020-10-19 13:50:20	None	None
"Croatian law-enforcement officials accused of ""extremely abusive"" treatment against migrants. Testimonies reveals people were stripped naked and forced to lie like ""logs stacked on top of each other."""	32	4	2020-10-23 18:26:15	None	None
Police brutality is just tip of the iceberg for protesters in Nigeria	31	1	2020-10-22 23:40:25	None	None
France will extend an overnight curfew to dozens more areas in a bid to slow the spread of coronavirus, as the country announced a record 41,622 new cases. The 21:00 to 06:00 curfew will come into force at midnight on Friday, and some 46 million people will now be affected by the measure.	31	1	2020-10-22 23:03:49	None	None
Submarine killer caught escaping from prison	29	11	2020-10-20 15:05:53	None	None
Polish woman's quest for abortion exposes conflicted society	31	14	2020-10-20 01:29:12	None	None
‘We’ve been suffering for a long time’: Migrant workers struggle as company delays payments for almost a year - Doha News	35	1	2020-10-19 12:59:32	None	None
Thousands protest across Poland against curbs on abortion access	27	8	2020-10-24 07:05:59	None	None
Seven bodies found in fertilizer shipment from Serbia to Paraguay	31	3	2020-10-24 01:27:48	None	None
Europe’s Jewish population down 60% since 1970, as low as it was 1,000 years ago	29	26	2020-10-23 15:36:46	None	None
Majority of Europe’s Species, Ecosystems in Poor Condition, Report Finds: European ecosystems and wildlife are in “serious, continuing decline” due to unsustainable farming and forestry, urban sprawl, and pollution, according to a new report from the European Environment Agency.	32	3	2020-10-22 20:25:38	None	None
Protesters wanted change but Lebanon's elite picks veteran Saad Hariri to lead crisis-wracked country	30	1	2020-10-22 15:41:22	None	None
New Record For The Shortest Time Span Measured: Zeptoseconds	31	7	2020-10-18 20:19:28	None	None
UN says nuclear weapons ban treaty to enter into force in 90 days	40	17	2020-10-25 05:17:08	None	None
Naples Riots Against Lockdown Threat, Record COVID-19 Cases In Italy	31	8	2020-10-24 19:18:50	None	None
Microplastics ‘Abundant’ in Remote Polar Seas	27	1	2020-10-24 02:42:22	None	None
Five bodies found in fertilizer shipment from Serbia to Paraguay	26	4	2020-10-24 02:05:38	None	None
Nine weeks of bloodshed: how brutal policing of Kenya's Covid curfew left 15 dead | Global development	29	1	2020-10-23 13:25:33	None	None
Afghanistan conflict: 'Children among dead' in air strike on school	25	1	2020-10-22 17:31:30	None	None
Iran, Russia obtained voter registration info to sow confusion in presidential election, US officials say	29	4	2020-10-22 06:48:55	None	None
Armenian leader sees no quick diplomatic solution in Nagorno-Karabakh	27	10	2020-10-21 22:56:31	None	None
Police investigate attacks on antique artworks on Berlin's Museum Island	30	0	2020-10-21 17:21:07	None	None
Vietnam faces deadly flooding disaster - Red Cross	31	1	2020-10-21 15:36:01	None	None
Orionid Meteor Shower will dazzle stargazers worldwide this week with up to 25 shooting stars an hour flying across the sky on Wednesday	29	6	2020-10-21 03:50:07	None	None
IDF destroys cross-border terror tunnel from Gaza	26	38	2020-10-20 15:38:30	None	None
Covid: Wales to go into 'firebreak' lockdown from Friday	30	1	2020-10-19 15:59:06	None	None
Zookeeper mauled by bears in Chinese wildlife park in front of horrified visitors	31	7	2020-10-19 13:27:50	None	None
Polls close in Bolivia’s high-stakes presidential election	33	8	2020-10-19 06:00:34	None	None
China threatens retaliation over US-Taiwan arms sale | China	26	11	2020-10-24 12:24:23	None	None
Thailand protesters ratchet up pressure on prime minister to resign	29	1	2020-10-24 12:10:33	None	None
Guatemala declares Hezbollah a terror organization	26	4	2020-10-23 23:16:39	None	None
U.S. urges nations to withdraw support for U.N. nuclear weapons ban treaty	28	16	2020-10-22 12:53:48	None	None
Plan to release Fukushima water into Pacific provokes furious reaction	31	8	2020-10-22 07:22:47	None	None
US officials link Iran to emails meant to intimidate voters	27	2	2020-10-22 05:40:22	None	None
China says environment still grim despite 5 years of progress	29	16	2020-10-22 00:31:02	None	None
Thailand protesters call on prime minister to resign in three days	27	2	2020-10-21 21:33:38	None	None
Brazil's Bolsonaro rejects plan to buy China's Sinovac vaccine; health minister tests positive	25	8	2020-10-21 20:52:38	None	None
Army arrests soldier who appealed to colleagues ‘not to kill #EndSARS protesters’	28	7	2020-10-21 19:34:27	None	None
Kemi Badenoch: 'the [UK] Government stand unequivocally against critical race theory...any school that teaches those critical race theory as fact, or partisan political views such as defunding the police without offering opposing views, is breaking the law'	29	15	2020-10-21 17:56:19	None	None
UAE submits proposal to open an Embassy in Israel.	32	1	2020-10-20 19:34:24	None	None
6 Russian military officers charged with a worldwide cyberattack	31	1	2020-10-20 01:05:11	None	None
Police given access to details of people told to self-isolate by UK government's system	30	1	2020-10-18 23:10:07	None	None
Armenia and Azerbaijan truce breaks down within hours	28	31	2020-10-18 20:17:44	None	None
Uruguay: slashing funds is no way to thank scientists for COVID success	32	0	2020-10-25 04:31:47	None	None
Macron comments provoke Mideast ire, boycotts of French goods - France 24	31	22	2020-10-25 02:40:02	None	None
Top children’s doctors attack Tories over free school meals | Education	29	10	2020-10-25 02:02:01	None	None
Italy Mulls Partial Lockdown as Cases, Hospitalizations Jump	28	2	2020-10-24 22:00:31	None	None
U.S. to base Coast Guard cutters in western Pacific in response to China	27	8	2020-10-24 05:37:15	None	None
Coronavirus surge pushes Czech Republic into 2nd lockdown	29	1	2020-10-23 20:56:52	None	None
Rwandan court denies 'Hotel Rwanda' hero Rusesabagina bail, extends detention	29	1	2020-10-23 18:34:19	None	None
North Korea claims 'yellow dust coming from China' could bring coronavirus	24	6	2020-10-23 17:22:14	None	None
Finland considers EU to be a means to foster security	29	0	2020-10-23 10:31:40	None	None
Poland rules abortion due to foetal defects unconstitutional	29	12	2020-10-23 01:34:13	None	None
The U.S. is secretly helping the Taliban fight ISIS in Afghanistan	30	18	2020-10-22 23:29:09	None	None
Thai protesters march in show of strength against government	29	0	2020-10-22 01:30:07	None	None
Greek Navy Forms Protective Wall Off Kastellorizo to Counter Turkish Threat	24	7	2020-10-21 18:53:01	None	None
China has been a graveyard for Western retailers. One by one, big brands have withdrawn | Business News	26	8	2020-10-21 14:11:29	None	None
Danish submarine murderer Peter Madsen caught after escaping prison	28	6	2020-10-21 08:16:36	None	None
NASA makes history with sample of asteroid soil	29	1	2020-10-21 03:57:52	None	None
US Secretary of State Mike Pompeo to host meeting with foreign ministers of Armenia and Azerbaijan amid deadly clashes	27	5	2020-10-19 22:42:25	None	None
Taiwan official in hospital after alleged 'violent attack' by Chinese diplomats in Fiji | World news	29	2	2020-10-19 22:40:05	None	None
Tesla to export China-made Model 3 vehicles to Europe	28	12	2020-10-19 20:48:51	None	None
New Zealand's Ardern credits virus response for election win	27	3	2020-10-18 20:37:48	None	None
Afghan bombing: Schoolchildren among those dead in Kabul suicide attack	29	1	2020-10-25 00:11:48	None	None
German police investigating ancient artefact vandalism in Berlin museums	26	6	2020-10-24 14:48:31	None	None
US suspends visa services in Turkey over possible attacks	23	2	2020-10-23 20:06:01	None	None
Quebec is using long-term care homes to house COVID-19 patients who aren't residents	28	7	2020-10-22 21:14:03	None	None
Australian outback cattle station to house world's largest solar farm, powering Singapore | Environment	24	4	2020-10-22 07:47:50	None	None
End Sars protests: People 'shot dead' in Lagos, Nigeria	28	0	2020-10-21 13:13:42	None	None
Russia inspiring election violence.	25	1	2020-10-21 00:35:15	None	None
Armenian Mayor of Desolated Nagorno-Karabakh Village Vows to 'Rebuild Everything'	23	14	2020-10-20 22:53:13	None	None
Car bombing in western Afghanistan kills 13, wounds 120	25	1	2020-10-20 19:16:16	None	None
Syria Demands Sanctions Relief, US Troop Pullout in Return for Help with American Captives	26	2	2020-10-20 18:39:33	None	None
Russia planned cyber-attack on Tokyo Olympics, says UK	26	2	2020-10-19 21:07:16	None	None
A year after disputed ballot, Bolivians return to polls, and ex-president Evo Morales looms large	27	2	2020-10-18 23:52:44	None	None
NSW records third consecutive day with no locally transmitted coronavirus cases	34	2	2020-10-25 08:49:20	None	None
Brazil Approves Import of China’s Sinovac Vaccine	22	8	2020-10-24 06:52:37	None	None
Libyan factions sign countrywide UN-brokered cease-fire	25	2	2020-10-23 22:38:26	None	None
Kim Jong-un’s wife disappears from public view amid 'fears for her health'	26	14	2020-10-23 02:25:13	None	None
Britain confirms details of visa offer for some Hong Kong citizens	26	2	2020-10-22 19:02:47	None	None
Innocent man arrested after letting paedophile use his wi-fi	26	10	2020-10-22 15:10:49	None	None
Eyewitnesses say Nigerian forces shot at protesters in Lagos	27	0	2020-10-21 04:38:56	None	None
In ‘Lobster War,’ Indigenous Canadians Face Attacks by Fishermen	24	5	2020-10-21 02:53:15	None	None
Belgium may need to return to full COVID lockdown: virologist	25	1	2020-10-20 13:41:15	None	None
Bolivia's Mesa concedes election	24	20	2020-10-20 02:21:00	None	None
Cuba Announces Clinical Trials Of New COVID-19 Vaccine | The first phase of the trials aims to evaluate the safety and immunogenicity of different vaccine formulations and dosage schedules.	26	2	2020-10-19 20:07:06	None	None
EU investigates Instagram over handling of children's data	25	1	2020-10-19 18:28:13	None	None
The mayor of Rome has ordered an investigation after a family of wild boar were shot and killed by police in a children's playground.	24	15	2020-10-19 17:46:57	None	None
Covid-19: Top Palestinian official Saeb Erekat taken to Israeli hospital	23	10	2020-10-18 21:24:50	None	None
Free rent until 2021: 'Once in a lifetime' rental market price drop leads to crazy incentives	29	5	2020-10-24 20:34:41	None	None
U.S. to attempt mediation between Armenia and Azerbaijan	25	8	2020-10-23 21:07:09	None	None
Israel, Sudan agree on steps toward normalization of ties	27	0	2020-10-23 19:48:31	None	None
Israel, Sudan agree on steps toward normalization of ties, announcement expected Friday: U.S. source	26	3	2020-10-23 19:09:56	None	None
NASA’s OSIRIS-Rex Mission Touches The Surface Of Asteroid Bennu	22	2	2020-10-23 09:47:51	None	None
Taiwanese to march in support of detained Hong Kong activists	25	0	2020-10-22 22:15:07	None	None
Taiwan urges Vatican to focus on religious freedom in China	25	0	2020-10-22 21:58:13	None	None
President of Armenia visits the NATO Headquarters Amid Heavy Fighting in Nagorno-Karabakh	23	5	2020-10-21 21:09:43	None	None
Deaths feared as west London building collapses after explosion	22	4	2020-10-21 19:08:35	None	None
Armenian president to talk with EU and NATO about Nagorno-Karabakh	23	0	2020-10-21 14:36:14	None	None
Danish submarine killer Peter Madsen caught after breaking out of prison	26	14	2020-10-20 18:19:57	None	None
Royal commission files reveal previously unseen details about abuse by priests	22	0	2020-10-20 18:05:03	None	None
More than 1,300 prisoners have escaped from a jail in eastern Democratic Republic of Congo's Beni city after suspected Islamist rebels attacked the facility, officials have said.	24	2	2020-10-20 17:40:37	None	None
"UK plans COVID-19 ""challenge"" trials that deliberately infect volunteers"	23	7	2020-10-20 16:34:51	None	None
Man denied German citizenship for refusing to shake woman's hand at naturalization ceremony	25	5	2020-10-20 14:13:58	None	None
Bolivians Return Evo Morales’s Party to Power One Year After a U.S.-Applauded Coup	25	7	2020-10-20 00:53:49	None	None
Japan Disclose Its Latest Hunter-Killer Powered By Lithium-Ion	25	8	2020-10-19 19:09:46	None	None
Under attack and losing hope, Iraqi activists flee abroad	24	1	2020-10-19 17:29:39	None	None
Got any signal up here? Nokia to build mobile network on moon	23	15	2020-10-19 15:47:49	None	None
‘Ignition of new war:’ Sudan political parties reject Israel deal	27	2	2020-10-25 01:13:01	None	None
Arab trade groups boycott French products over insults	28	27	2020-10-24 21:39:22	None	None
Six Nations council calls for land claim talks with Ontario and Ottawa amid tension	24	0	2020-10-24 21:34:48	None	None
Estonia bans entry to Hezbollah members, sanctions terror group	20	3	2020-10-23 23:17:49	None	None
Report: Hamas uses secret base in Turkey to carry out cyberattacks	23	2	2020-10-23 16:58:26	None	None
A woman will oversee global trade for the first time	20	13	2020-10-22 06:39:35	None	None
"China's influence operations offer glimpse into information warfare's future — Intelligence experts are monitoring the ""competition between democratic systems and autocratic systems of government."""	21	4	2020-10-22 00:38:16	None	None
Nigeria president calls for calm amid reports of protesters shot dead in Lagos	24	1	2020-10-21 17:31:31	None	None
Taliban conflict: Afghan fears rise as US ends its longest war	22	20	2020-10-21 15:07:42	None	None
Australia to join India, US, Japan in large naval exercises	21	8	2020-10-20 16:02:19	None	None
Bolivia: Arce's First Measure: Anti-Hunger Bonds For Poor	23	0	2020-10-20 05:03:57	None	None
Trump says Sudan to be removed from terrorism list	23	19	2020-10-20 01:43:11	None	None
UK accuses Russian intelligence of targeting Tokyo Olympics	24	1	2020-10-19 21:03:06	None	None
40 Million Coronavirus Cases Are Now Reported Worldwide	22	4	2020-10-19 18:42:29	None	None
North Korea Treats Detainees 'Less Than Animals' as They Are Tortured, Abused and Raped	23	4	2020-10-19 17:00:27	None	None
Strengthening Quad: Eye on China, India invites Australia to join Malabar drill	24	0	2020-10-19 16:19:13	None	None
IS attacks Gulf states and calls for strikes on 'Saudi economic interests'	22	1	2020-10-19 15:11:10	None	None
Car bombing in western Afghanistan kills 13, wounds 120 | Attack carried out near entrance to provincial police chief's office and other nearby government buildings	25	1	2020-10-18 22:41:34	None	None
School meals: Pressure mounts on government to reverse decision	43	3	2020-10-25 09:13:31	None	None
Ukrainian Law on Intelligence Required by NATO Comes Into Force	25	1	2020-10-25 04:37:56	None	None
Six killed in Ivory Coast town ahead of presidential election	21	2	2020-10-24 14:27:21	None	None
Wales lockdown: Pubs and restaurants shut as Wales lockdown begins	21	0	2020-10-24 01:50:00	None	None
Golden Dawn's Pappas on the run as colleagues start jail terms	23	2	2020-10-23 21:45:02	None	None
Ontario reports 826 new COVID-19 cases, testing rises to 40K	21	0	2020-10-23 19:37:01	None	None
Coronavirus: France puts 46 million under night curfew	21	0	2020-10-23 17:15:17	None	None
Covid-19 vaccine trials not designed to detect risk reduction: expert	21	4	2020-10-23 12:17:12	None	None
Goldman Sachs agrees to pay more than $2.9 billion to resolve probes into its 1MDB scandal	21	8	2020-10-22 20:12:40	None	None
Preventable environmental factors to blame for 15% of deaths across Mediterranean, UN says	22	1	2020-10-22 17:29:01	None	None
Race to Become WTO Leader Narrows to the Final Two Candidates	22	7	2020-10-22 06:24:17	None	None
Iran holds massive air defense war games after rise in border tensions and lifting of arms sale ban	24	9	2020-10-21 23:16:37	None	None
‘Multiple deaths’ as Nigerian soldiers fire on End Sars protesters in Lagos	22	1	2020-10-21 22:53:02	None	None
China Backs Off From Fight With K-Pop Fans	20	6	2020-10-21 20:23:37	None	None
11 arrested, dozens of weapons confiscated in east Jerusalem	21	2	2020-10-20 15:42:04	None	None
Taiwan says it won't be intimidated by China's 'hooligan' diplomats	24	1	2020-10-20 10:29:02	None	None
Greece finalizes plan to build wall on border with Turkey	20	7	2020-10-20 09:49:27	None	None
Revealed: chaining, beatings and torture inside Sudan's Islamic schools	22	5	2020-10-19 17:16:23	None	None
UK government refuses to assist Police Scotland investigation into US torture and rendition	23	6	2020-10-19 17:16:14	None	None
India to return Chinese soldier who 'strayed' across LAC | India News - Times of India	22	2	2020-10-19 15:21:37	None	None
Central Vietnam flooding death toll rises to 88	22	4	2020-10-19 15:03:36	None	None
Indonesians Satisfied with Gov’t Handling of Pandemic despite Surge in Cases	23	3	2020-10-19 02:41:56	None	None
Thousands Protest for Democratic Reforms in Thailand	23	1	2020-10-18 22:33:52	None	None
Palestinians displaced from Syria's Yarmouk camp to finally go home	22	4	2020-10-18 22:13:53	None	None
Afghan forces say they killed senior al-Qaeda terrorist Abu Muhsin al-Masri	35	2	2020-10-25 09:19:42	None	None
Guinea presidential rivals both claim victory	20	1	2020-10-25 04:34:55	None	None
‘Ignition of new war:’ Sudan political parties reject Israel deal - Sudanese demonstrate in the capital against the deal	19	6	2020-10-25 01:43:22	None	None
US issues more threats to NATO ally Turkey after Erdogan confirms tests of Russian-made S-400 systems	21	0	2020-10-24 23:26:48	None	None
Paraguay authorities find at least seven bodies in fertilizer shipment	23	2	2020-10-24 22:30:58	None	None
€2.1mn stolen from Kosovo state treasury, one person detained	22	4	2020-10-24 19:13:36	None	None
Hariri named as Lebanon's new prime minister	21	2	2020-10-24 15:02:29	None	None
UK ‘has launched clandestine attacks on Russia’, former national security chief claims	20	3	2020-10-24 15:02:14	None	None
Palestinians condemn ‘shameful’ Israel-Sudan accord	23	5	2020-10-24 09:46:44	None	None
Pakistan stays on global terrorism financing 'grey list'	20	1	2020-10-24 02:44:01	None	None
Nigeria protests: President Buhari says 69 killed in unrest	23	5	2020-10-23 23:32:32	None	None
Turkish lira hits new record low as central bank holds rates - The currency tumbled after policy-makers disappointed expectations they would raise the benchmark rate, while geopolitics and the possibility of new coronavirus measures hitting the economy also weigh on the embattled lira.	21	2	2020-10-23 20:23:29	None	None
Malaysia set for emergency measures to avert snap polls amid Covid-19 pandemic	24	2	2020-10-23 15:41:00	None	None
US and allies prioritize Indonesia as potential counterweight to China	19	23	2020-10-23 02:15:36	None	None
Fires burn in Lagos after Nigerian soldiers shoot anti-police protesters	21	1	2020-10-22 23:22:17	None	None
Kenya's lakes rise to destructive highs	20	0	2020-10-22 19:47:12	None	None
Australia Post boss told to stand aside after executives given $3k Cartier watch bonuses	23	4	2020-10-22 08:30:17	None	None
AstraZeneca COVID-19 vaccine trial Brazil volunteer dies, trial to continue	22	5	2020-10-22 02:42:58	None	None
Coronavirus: Spain passes one million Covid-19 cases	21	4	2020-10-22 01:00:17	None	None
A midwife, a Covid-19 expert and a refugee: some of New Zealand's new MPs.	22	2	2020-10-21 21:38:32	None	None
"Armenian PM Sees No Quick Diplomatic Solution in Nagorno-Karabakh, says ""Everything that is diplomatically acceptable to the Armenian side is not acceptable to Azerbaijan any more."""	23	9	2020-10-21 19:31:51	None	None
Ex-Mexican defense secretary is denied bail on drug charges	21	2	2020-10-21 17:59:44	None	None
As Covid-19 causes mortality rates to spike around the globe, NZ sees dramatic drop (by 13% in June/July) in deaths	21	4	2020-10-21 11:12:13	None	None
Italy's Campania region to impose nightly curfew as COVID-19 cases surge	23	1	2020-10-20 17:19:39	None	None
Nokia to build 4G network on the moon for NASA	20	7	2020-10-20 15:49:45	None	None
Argentina tops 1 million Covid-19 cases	22	1	2020-10-20 10:27:32	None	None
Israel, UAE agree on 28 weekly direct flights between Emirates, Tel Aviv	20	6	2020-10-19 14:42:12	None	None
Almost 2,500 COVID-19 patients in Belgian hospitals (On Tuesday 13 October there were 12,051 positive cases)	23	0	2020-10-19 13:51:41	None	None
Israel, Bahrain sign deal establishing formal ties	21	2	2020-10-19 10:59:02	None	None
China becomes first major economy to recover from Covid-19 pandemic	23	60	2020-10-19 09:27:49	None	None
Lopez Obrador criticizes DEA role in Mexico after ex-army chief's arrest	23	0	2020-10-19 05:59:58	None	None
Libya's rival forces sign permanent ceasefire at UN-sponsored talks - Deal includes departure of all foreign fighters for at least three months and prisoner exchange	20	5	2020-10-25 03:36:07	None	None
U.S. wades in cautiously to Armenia-Azerbaijan peace effort	20	2	2020-10-24 01:12:54	None	None
"Iran says it's ""not interested in entering the debate"" after Joe Biden warns it will ""pay a price"""	19	26	2020-10-24 00:32:02	None	None
Czech PM tells health minister to quit after lockdown violation	21	0	2020-10-23 14:11:48	None	None
France teacher attack: Seven charged over Samuel Paty's beheading	19	6	2020-10-22 23:05:34	None	None
Putin Says He Believes Nearly 5,000 People Killed in Nagorno-Karabakh Conflict	21	2	2020-10-22 20:41:08	None	None
U.S. State Department approves $1.8 billion in potential arms sales to Taiwan - Pentagon	20	4	2020-10-22 19:16:43	None	None
Spain has now surpassed 1 million Covid-19 cases	18	2	2020-10-22 15:35:30	None	None
FBI says Iran and Russia have US voter information	21	5	2020-10-22 06:59:49	None	None
Dozens Killed in Afghan Stampede While Waiting for Pakistan Visas	20	3	2020-10-21 19:10:52	None	None
Taliban ambush kills dozens of Afghan forces in northern province	21	4	2020-10-21 18:36:25	None	None
G20 women's forum urged to press hosts Saudi on rights	21	3	2020-10-21 17:03:52	None	None
Palestinian Officials Accuse Hamas of Obstructing Elections	19	3	2020-10-21 05:14:50	None	None
Indigenous groups demand meeting with Colombia's president	20	1	2020-10-20 18:08:33	None	None
Van Damme saves life of chihuahua after row over fake passport	17	7	2020-10-20 07:37:26	None	None
NASA's OSIRIS-REx poised to reach out and touched an asteroid.	20	2	2020-10-20 04:57:37	None	None
Tropical Storm Epsilon has formed today and is the 26th named storm of the Atlantic hurricane season. Epsilon is heading for a potential impact on Bermuda late this week, while strong rip currents will spread towards the East Coast of the United States.	19	5	2020-10-20 03:31:36	None	None
N.S. calls on Ottawa to define a 'moderate livelihood,' as fishing dispute boils over | Comments came after multiple acts of violence against Indigenous fishers in southwestern Nova Scotia - A lobster pound in Middle West Pubnico, N.S., was burned to the ground early Saturday, destroying the lobster	19	1	2020-10-19 18:42:03	None	None
New Zealand journalist feted for brutal takedown of minor party politician	20	8	2020-10-19 12:03:00	None	None
Northern Cyprus: Right-wing nationalist Ersin Tatar elected president	20	2	2020-10-19 10:22:21	None	None
Treasury yields climb as stimulus hopes return to the fore	20	1	2020-10-19 10:15:53	None	None
Chileans clang pots, rally in Santiago to mark anniversary of 2019 protests	21	1	2020-10-19 00:59:34	None	None
Bolivia election: Voters head to polls for presidential race	21	1	2020-10-19 00:19:28	None	None
Czech Police Clash With Protesters Opposing Covid-19 Curbs	19	1	2020-10-18 22:36:36	None	None
Sick with COVID-19, Saeb Erekat’s organs start to deteriorate	19	2	2020-10-24 09:51:09	None	None
IMF concerned over post-COVID social unrest across Latin America	19	7	2020-10-23 06:50:32	None	None
TV streaming service shuts down after burning through $2 billion in six months	19	11	2020-10-23 00:55:25	None	None
No Irish unity referendum for five years because of Brexit	21	7	2020-10-22 21:05:29	None	None
Sakharov Prize: Belarus' opposition wins EU human rights award	20	2	2020-10-22 15:52:39	None	None
Scientists find new organ in throat while testing for prostate cancer | World News	17	12	2020-10-22 14:16:33	None	None
Hundreds rally in support of Estonia's LGBT community	21	4	2020-10-22 11:37:38	None	None
Coronavirus spreads in Nagorno-Karabakh as Azerbaijan attacks the region	20	3	2020-10-22 07:00:49	None	None
Met police apologise over errors in racist attack investigation | Metropolitan police	20	1	2020-10-21 22:05:16	None	None
Turkey says it will send troops to help Azerbaijan if requested	19	9	2020-10-21 22:01:04	None	None
Gunmen take up to 20 hostage in Georgian bank, demand $500,000	19	5	2020-10-21 17:26:28	None	None
Nigeria protesters break curfew amid gunfire, chaos in Lagos	19	1	2020-10-21 15:07:41	None	None
Thailand protests: court orders news outlet to close as PM accuses it of 'inciting unrest'	17	3	2020-10-21 13:59:35	None	None
Taiwan upset at U.S. for the inclusion of Taiwan-caught fish in its list of goods produced by forced labor	19	0	2020-10-21 07:39:05	None	None
Person from Victoria (Australia) catches COVID-19 for a second time	20	3	2020-10-21 04:44:39	None	None
European trade unions start action for More Democracy at Work	19	5	2020-10-21 00:24:39	None	None
